norad_id,storm_observations,quiet_observations,storm_mean_decay_km_day,quiet_mean_decay_km_day,extra_decay_km_day,storm_to_quiet_ratio,percent_change,pearson_r,pearson_p_value
27651,15,406,0.0016190791243388958,0.0012601846599879756,0.00035889446435092014,1.2847951381620093,28.479513816200924,0.2457793318200252,3.281552542177307e-07
33591,15,407,0.0008037051722264247,0.0007897728169411999,1.3932355285224771e-05,1.017640965840259,1.7640965840258922,0.09116558312227235,0.061327790994926815
39444,15,407,0.0025183071529378746,0.0019262783533522273,0.0005920287995856473,1.3073433279024096,30.734332790240966,0.30379203908618063,1.8485126035443112e-10
