norad_id,object_name,epoch,mean_motion_rev_day,eccentricity,inclination_deg,semi_major_axis_km,altitude_km
25544,ISS (ZARYA),2017-12-02 04:59:17.655072+00:00,15.54061731,0.0003372,51.645,6783.018433707995,404.8814337079957
25544,ISS (ZARYA),2017-12-02 06:33:56.339136+00:00,15.54060713,0.0003428,51.6443,6783.021395888282,404.8843958882826
25544,ISS (ZARYA),2017-12-02 13:35:07.999584+00:00,15.54063962,0.0003376,51.6443,6783.011941946988,404.87494194698866
25544,ISS (ZARYA),2017-12-02 17:01:20.405280+00:00,15.54065545,0.0003364,51.6442,6783.007335744992,404.8703357449922
25544,ISS (ZARYA),2017-12-02 17:01:20.405280+00:00,15.54065545,0.0003364,51.6442,6783.007335744992,404.8703357449922
25544,ISS (ZARYA),2017-12-02 21:49:08.341248+00:00,15.54066539,0.0003375,51.6435,6783.004443414949,404.86744341494887
25544,ISS (ZARYA),2017-12-02 23:24:44.464896+00:00,15.54067081,0.0003375,51.6435,6783.00286631073,404.86586631072987
25544,ISS (ZARYA),2017-12-03 05:41:39.242400+00:00,15.54069218,0.0003375,51.6435,6782.996648106169,404.8596481061695
25544,ISS (ZARYA),2017-12-03 07:18:02.015136+00:00,15.54069183,0.0003355,51.6439,6782.996749948432,404.8597499484322
25544,ISS (ZARYA),2017-12-03 12:42:28.999584+00:00,15.54070904,0.0003337,51.6439,6782.991742223439,404.85474222343964
25544,ISS (ZARYA),2017-12-03 12:42:28.999584+00:00,15.54070904,0.0003337,51.6439,6782.991742223439,404.85474222343964
25544,ISS (ZARYA),2017-12-03 14:19:59.999808+00:00,15.54071447,0.0003344,51.6439,6782.990162216833,404.85316221683297
25544,ISS (ZARYA),2017-12-03 19:10:01.348608+00:00,15.54073644,0.0003319,51.6437,6782.983769455479,404.84676945547926
25544,ISS (ZARYA),2017-12-03 22:32:53.156832+00:00,15.54073455,0.0003289,51.6433,6782.984319401129,404.8473194011294
25544,ISS (ZARYA),2017-12-04 04:52:14.454912+00:00,15.54074455,0.0003329,51.6434,6782.981409637047,404.84440963704765
25544,ISS (ZARYA),2017-12-04 06:26:00.620736+00:00,15.54074792,0.0003305,51.6434,6782.980429047254,404.8434290472542
25544,ISS (ZARYA),2017-12-04 07:55:30.559584+00:00,15.5407518,0.0003296,51.6434,6782.9793000600375,404.8423000600378
25544,ISS (ZARYA),2017-12-04 15:06:01.999584+00:00,15.54077046,0.0003296,51.6428,6782.973870452825,404.8368704528257
25544,ISS (ZARYA),2017-12-04 15:06:01.999584+00:00,15.54077046,0.0003296,51.6428,6782.973870452825,404.8368704528257
25544,ISS (ZARYA),2017-12-04 20:06:32.016384+00:00,15.54078041,0.0003283,51.6431,6782.970975248705,404.8339752487054
25544,ISS (ZARYA),2017-12-05 00:40:49.543680+00:00,15.54078706,0.0003302,51.6433,6782.969040264759,404.8320402647596
25544,ISS (ZARYA),2017-12-05 05:34:15.563712+00:00,15.54079834,0.000327,51.6434,6782.965758069582,404.82875806958236
25544,ISS (ZARYA),2017-12-05 06:53:59.466912+00:00,15.54079944,0.0003252,51.6434,6782.965437997571,404.8284379975712
25544,ISS (ZARYA),2017-12-05 07:03:00.819072+00:00,15.54080026,0.0003249,51.6434,6782.965199398459,404.8281993984592
25544,ISS (ZARYA),2017-12-05 07:03:00.819072+00:00,15.54080026,0.0003249,51.6434,6782.965199398459,404.8281993984592
25544,ISS (ZARYA),2017-12-05 14:26:03.367968+00:00,15.54081426,0.0003243,51.6436,6782.961125758324,404.82412575832404
25544,ISS (ZARYA),2017-12-05 17:37:41.170656+00:00,15.54082253,0.0003243,51.6436,6782.958719403775,404.8217194037752
25544,ISS (ZARYA),2017-12-05 23:48:32.694912+00:00,15.54085784,0.0003167,51.6433,6782.948445137685,404.81144513768504
25544,ISS (ZARYA),2017-12-06 04:41:37.031136+00:00,15.54088956,0.0003272,51.6433,6782.9392154988,404.80221549880025
25544,ISS (ZARYA),2017-12-06 06:10:31.233216+00:00,15.5409088,0.0003236,51.6431,6782.933617208545,404.7966172085453
25544,ISS (ZARYA),2017-12-06 13:15:48.999744+00:00,15.54093333,0.0003227,51.6431,6782.926479696193,404.78947969619367
25544,ISS (ZARYA),2017-12-06 13:15:48.999744+00:00,15.54093333,0.0003227,51.6431,6782.926479696193,404.78947969619367
25544,ISS (ZARYA),2017-12-06 15:07:28.391808+00:00,15.54098712,0.000324,51.6432,6782.910828445601,404.7738284456009
25544,ISS (ZARYA),2017-12-06 21:34:29.482176+00:00,15.54100901,0.0003199,51.6425,6782.904459148609,404.7674591486093
25544,ISS (ZARYA),2017-12-06 23:01:15.864096+00:00,15.54100932,0.0003221,51.6423,6782.904368948531,404.76736894853093
25544,ISS (ZARYA),2017-12-07 06:55:17.870592+00:00,15.54105312,0.0003192,51.6425,6782.891624580496,404.75462458049606
25544,ISS (ZARYA),2017-12-07 06:55:17.870592+00:00,15.54105312,0.0003192,51.6425,6782.891624580496,404.75462458049606
25544,ISS (ZARYA),2017-12-07 06:55:17.870592+00:00,15.54105313,0.0003179,51.6426,6782.89162167083,404.7546216708306
25544,ISS (ZARYA),2017-12-07 21:56:10.099392+00:00,15.54109112,0.0003208,51.6425,6782.880567871338,404.7435678713382
25544,ISS (ZARYA),2017-12-08 00:03:26.000064+00:00,15.5410993,0.0003203,51.6426,6782.878187775103,404.74118777510284
25544,ISS (ZARYA),2017-12-08 02:14:00.643200+00:00,15.54111188,0.0003184,51.642,6782.874527435576,404.73752743557634
25544,ISS (ZARYA),2017-12-08 06:02:50.379072+00:00,15.54113839,0.0003198,51.6422,6782.866813969964,404.7298139699642
25544,ISS (ZARYA),2017-12-08 11:39:30.000096+00:00,15.54116393,0.0003173,51.6422,6782.859382760536,404.7223827605367
25544,ISS (ZARYA),2017-12-08 11:39:30.000096+00:00,15.54116393,0.0003173,51.6422,6782.859382760536,404.7223827605367
25544,ISS (ZARYA),2017-12-08 15:00:59.130432+00:00,15.5411783,0.000318,51.6422,6782.855201623067,404.7182016230672
25544,ISS (ZARYA),2017-12-08 21:04:36.815232+00:00,15.54119361,0.0003213,51.6422,6782.850746987522,404.7137469875224
25544,ISS (ZARYA),2017-12-08 23:11:04.999776+00:00,15.54119971,0.0003206,51.6423,6782.8489721184405,404.7119721184408
25544,ISS (ZARYA),2017-12-09 02:57:08.279136+00:00,15.54120748,0.0003152,51.6419,6782.846711344261,404.70971134426145
25544,ISS (ZARYA),2017-12-09 06:33:16.076736+00:00,15.54121086,0.0003135,51.642,6782.845727893533,404.70872789353325
25544,ISS (ZARYA),2017-12-09 10:44:55.000320+00:00,15.54122749,0.0003137,51.642,6782.8408892047555,404.7038892047558
25544,ISS (ZARYA),2017-12-09 10:44:55.000320+00:00,15.54122749,0.0003137,51.642,6782.8408892047555,404.7038892047558
25544,ISS (ZARYA),2017-12-09 14:10:30.304128+00:00,15.54123815,0.000308,51.642,6782.837787560324,404.700787560324
25544,ISS (ZARYA),2017-12-09 21:54:47.121696+00:00,15.54122965,0.000308,51.642,6782.8402607286735,404.70326072867374
25544,ISS (ZARYA),2017-12-09 21:59:23.789184+00:00,15.5412299,0.000308,51.642,6782.840187988397,404.7031879883971
25544,ISS (ZARYA),2017-12-10 05:55:12.326880+00:00,15.54124169,0.0003043,51.6421,6782.836757559112,404.6997575591122
25544,ISS (ZARYA),2017-12-10 13:25:05.019168+00:00,15.54126012,0.0003037,51.6421,6782.831395157985,404.6943951579851
25544,ISS (ZARYA),2017-12-10 13:25:05.019168+00:00,15.54126012,0.0003037,51.6421,6782.831395157985,404.6943951579851
25544,ISS (ZARYA),2017-12-10 14:53:16.841184+00:00,15.54126353,0.000304,51.6421,6782.8304029840065,404.69340298400675
25544,ISS (ZARYA),2017-12-10 21:10:59.812608+00:00,15.54125148,0.0003105,51.6417,6782.833909054969,404.6969090549692
25544,ISS (ZARYA),2017-12-10 23:05:30.000192+00:00,15.54125205,0.0003108,51.6417,6782.833743207527,404.6967432075271
25544,ISS (ZARYA),2017-12-11 03:33:52.884000+00:00,15.5412569,0.0003096,51.6418,6782.832332049877,404.6953320498769
25544,ISS (ZARYA),2017-12-11 06:25:01.153344+00:00,15.54124722,0.0003087,51.6419,6782.8351485467,404.6981485467004
25544,ISS (ZARYA),2017-12-11 10:37:51.000096+00:00,15.54125547,0.0003086,51.6418,6782.832748123086,404.69574812308656
25544,ISS (ZARYA),2017-12-11 10:37:51.000096+00:00,15.54125547,0.0003086,51.6418,6782.832748123086,404.69574812308656
25544,ISS (ZARYA),2017-12-11 14:00:44.447328+00:00,15.54126212,0.0003086,51.6418,6782.83081323772,404.69381323771995
25544,ISS (ZARYA),2017-12-11 21:33:33.137280+00:00,15.54126627,0.00031,51.6419,6782.829605753566,404.69260575356657
25544,ISS (ZARYA),2017-12-11 23:44:32.999712+00:00,15.54126864,0.0003088,51.6419,6782.828916178518,404.6919161785181
25544,ISS (ZARYA),2017-12-12 04:10:32.302272+00:00,15.54127642,0.0003039,51.642,6782.826652511453,404.68965251145346
25544,ISS (ZARYA),2017-12-12 07:08:44.079360+00:00,15.5412739,0.0003067,51.6423,6782.827385729885,404.69038572988484
25544,ISS (ZARYA),2017-12-12 07:08:44.079360+00:00,15.5412739,0.0003067,51.6423,6782.827385729885,404.69038572988484
25544,ISS (ZARYA),2017-12-12 14:46:09.628608+00:00,15.54128846,0.0003008,51.6423,6782.823149359461,404.6861493594615
25544,ISS (ZARYA),2017-12-12 20:58:47.493984+00:00,15.54130129,0.0003086,51.6426,6782.819416354469,404.68241635446884
25544,ISS (ZARYA),2017-12-12 22:57:31.000320+00:00,15.54130715,0.000301,51.6425,6782.81771133597,404.68071133597005
25544,ISS (ZARYA),2017-12-13 04:54:43.888896+00:00,15.54133012,0.0002948,51.6427,6782.8110280229375,404.6740280229378
25544,ISS (ZARYA),2017-12-13 04:54:43.888896+00:00,15.54133012,0.0002948,51.6427,6782.8110280229375,404.6740280229378
25544,ISS (ZARYA),2017-12-13 12:16:48.144576+00:00,15.54134498,0.0003011,51.6428,6782.806704390799,404.66970439079887
25544,ISS (ZARYA),2017-12-13 12:16:48.144576+00:00,15.54134498,0.0003011,51.6428,6782.806704390799,404.66970439079887
25544,ISS (ZARYA),2017-12-13 12:16:48.144576+00:00,15.54134498,0.0003011,51.6428,6782.806704390799,404.66970439079887
25544,ISS (ZARYA),2017-12-13 15:29:22.115040+00:00,15.54135373,0.0002945,51.6426,6782.804158513724,404.66715851372464
25544,ISS (ZARYA),2017-12-13 19:53:56.073408+00:00,15.5413596,0.0002931,51.6426,6782.802450595244,404.6654505952447
25544,ISS (ZARYA),2017-12-13 23:16:04.347264+00:00,15.54136579,0.0002904,51.6425,6782.800649571639,404.6636495716393
25544,ISS (ZARYA),2017-12-14 05:24:59.077728+00:00,15.54138244,0.0002958,51.6433,6782.795805144128,404.65880514412856
25544,ISS (ZARYA),2017-12-14 05:24:59.077728+00:00,15.54138244,0.0002958,51.6433,6782.795805144128,404.65880514412856
25544,ISS (ZARYA),2017-12-14 11:24:49.585824+00:00,15.54139563,0.0002953,51.6434,6782.791967432619,404.65496743261883
25544,ISS (ZARYA),2017-12-14 13:00:26.310816+00:00,15.54140712,0.0002903,51.6432,6782.788624350974,404.6516243509741
25544,ISS (ZARYA),2017-12-14 13:00:26.310816+00:00,15.54140712,0.0002903,51.6432,6782.788624350974,404.6516243509741
25544,ISS (ZARYA),2017-12-14 14:37:02.521344+00:00,15.54142446,0.0002938,51.6435,6782.7835791859525,404.64657918595276
25544,ISS (ZARYA),2017-12-14 21:11:51.999936+00:00,15.54146455,0.0002971,51.6435,6782.7719148236165,404.6349148236168
25544,ISS (ZARYA),2017-12-14 22:44:53.999808+00:00,15.54168039,0.0003097,51.6412,6782.709116085342,404.5721160853427
25544,ISS (ZARYA),2017-12-15 06:06:22.082400+00:00,15.54171546,0.000253,51.6424,6782.69891259145,404.56191259145
25544,ISS (ZARYA),2017-12-15 06:06:22.082400+00:00,15.54171546,0.000253,51.6424,6782.69891259145,404.56191259145
25544,ISS (ZARYA),2017-12-15 12:08:26.462112+00:00,15.5417753,0.0002542,51.6424,6782.681502441256,404.54450244125655
25544,ISS (ZARYA),2017-12-15 12:08:26.462112+00:00,15.5417753,0.0002542,51.6424,6782.681502441256,404.54450244125655
25544,ISS (ZARYA),2017-12-15 15:03:06.293952+00:00,15.54179988,0.0002532,51.6423,6782.674351044955,404.53735104495536
25544,ISS (ZARYA),2017-12-15 19:55:25.163040+00:00,15.5417213,0.0002775,51.6425,6782.697213467595,404.56021346759553
25544,ISS (ZARYA),2017-12-15 23:32:50.999712+00:00,15.54170987,0.0002823,51.6428,6782.700538979836,404.56353897983627
25544,ISS (ZARYA),2017-12-16 03:53:42.733824+00:00,15.54172272,0.0002799,51.6429,6782.696800324626,404.55980032462594
25544,ISS (ZARYA),2017-12-16 05:28:05.820960+00:00,15.54172202,0.0002834,51.6434,6782.697003986644,404.560003986644
25544,ISS (ZARYA),2017-12-16 14:10:31.732320+00:00,15.54174412,0.0003527,51.6434,6782.690574093142,404.55357409314183
25544,ISS (ZARYA),2017-12-16 14:10:31.732320+00:00,15.54174412,0.0003527,51.6434,6782.690574093142,404.55357409314183
25544,ISS (ZARYA),2017-12-16 14:28:21.111168+00:00,15.54174425,0.0003509,51.6422,6782.690536270284,404.553536270284
25544,ISS (ZARYA),2017-12-16 21:04:44.999904+00:00,15.54172052,0.0002694,51.6412,6782.697440405309,404.56044040530924
25544,ISS (ZARYA),2017-12-16 22:15:31.074336+00:00,15.5417231,0.0002688,51.6413,6782.696689765251,404.5596897652513
25544,ISS (ZARYA),2017-12-17 02:46:31.255392+00:00,15.541727,0.0002615,51.6414,6782.695555077186,404.5585550771866
25544,ISS (ZARYA),2017-12-17 03:04:22.211040+00:00,15.54173304,0.0002667,51.6412,6782.69379776635,404.5567977663504
25544,ISS (ZARYA),2017-12-17 13:26:19.146912+00:00,15.54175276,0.0002675,51.6412,6782.688060328966,404.55106032896583
25544,ISS (ZARYA),2017-12-17 13:26:19.146912+00:00,15.54175276,0.0002675,51.6412,6782.688060328966,404.55106032896583
25544,ISS (ZARYA),2017-12-17 14:59:03.572160+00:00,15.54176109,0.0002668,51.6407,6782.685636759922,404.5486367599224
25544,ISS (ZARYA),2017-12-17 21:17:20.592960+00:00,15.54176482,0.0002666,51.6408,6782.6845515370305,404.5475515370308
25544,ISS (ZARYA),2017-12-17 23:07:16.640256+00:00,15.54177231,0.0002643,51.6411,6782.682372364225,404.54537236422493
25544,ISS (ZARYA),2017-12-18 02:09:48.011328+00:00,15.54196952,0.0002686,51.6411,6782.62499586859,404.4879958685906
25544,ISS (ZARYA),2017-12-18 07:39:29.999808+00:00,15.54200619,0.0002574,51.6413,6782.614327192,404.4773271920003
25544,ISS (ZARYA),2017-12-18 11:08:04.975008+00:00,15.54203254,0.0002576,51.6414,6782.606661015881,404.4696610158817
25544,ISS (ZARYA),2017-12-18 11:08:04.975008+00:00,15.54203254,0.0002576,51.6414,6782.606661015881,404.4696610158817
25544,ISS (ZARYA),2017-12-18 14:24:41.838336+00:00,15.54199345,0.0002635,51.6415,6782.61803373046,404.4810337304607
25544,ISS (ZARYA),2017-12-18 20:36:18.721728+00:00,15.54192711,0.0002742,51.6411,6782.637334578508,404.50033457850805
25544,ISS (ZARYA),2017-12-18 22:14:47.243616+00:00,15.54193551,0.0002607,51.6406,6782.63489068904,404.4978906890401
25544,ISS (ZARYA),2017-12-19 04:27:05.313024+00:00,15.5419478,0.0002732,51.6415,6782.631315049964,404.4943150499639
25544,ISS (ZARYA),2017-12-19 07:34:20.650656+00:00,15.54189842,0.0002538,51.6412,6782.645681641396,404.5086816413959
25544,ISS (ZARYA),2017-12-19 10:17:22.371360+00:00,15.54190638,0.0002541,51.6413,6782.6433657580055,404.5063657580058
25544,ISS (ZARYA),2017-12-19 10:17:22.371360+00:00,15.54190638,0.0002541,51.6413,6782.6433657580055,404.5063657580058
25544,ISS (ZARYA),2017-12-19 14:56:49.603776+00:00,15.54194199,0.0002576,51.6404,6782.633005404384,404.49600540438405
25544,ISS (ZARYA),2017-12-19 21:38:27.999744+00:00,15.54196852,0.0002586,51.6404,6782.625286806636,404.4882868066361
25544,ISS (ZARYA),2017-12-19 21:38:27.999744+00:00,15.54197061,0.0002617,51.6403,6782.624678746155,404.4876787461553
25544,ISS (ZARYA),2017-12-20 00:33:06.732576+00:00,15.54197953,0.0002617,51.6403,6782.622083580471,404.4850835804709
25544,ISS (ZARYA),2017-12-20 05:56:46.000032+00:00,15.54201554,0.0002625,51.6402,6782.6116069334785,404.47460693347875
25544,ISS (ZARYA),2017-12-20 11:00:06.508224+00:00,15.54203054,0.0002618,51.6401,6782.6072428880725,404.4702428880728
25544,ISS (ZARYA),2017-12-20 11:00:06.508224+00:00,15.54203054,0.0002618,51.6401,6782.6072428880725,404.4702428880728
25544,ISS (ZARYA),2017-12-20 14:13:00.048288+00:00,15.54204156,0.0002619,51.6401,6782.604036773853,404.4670367738536
25544,ISS (ZARYA),2017-12-20 22:06:59.154336+00:00,15.54202724,0.0003223,51.6385,6782.60820297746,404.47120297746005
25544,ISS (ZARYA),2017-12-21 01:00:49.306176+00:00,15.54203553,0.0003223,51.6385,6782.60579111719,404.46879111719045
25544,ISS (ZARYA),2017-12-21 02:28:40.082016+00:00,15.54203972,0.0003223,51.6385,6782.604572095746,404.4675720957466
25544,ISS (ZARYA),2017-12-21 06:39:26.000064+00:00,15.54204066,0.0002546,51.6403,6782.60429861607,404.46729861607037
25544,ISS (ZARYA),2017-12-21 10:07:37.326720+00:00,15.54204536,0.0002539,51.6401,6782.6029312181045,404.46593121810474
25544,ISS (ZARYA),2017-12-21 10:07:37.326720+00:00,15.54204536,0.0002539,51.6401,6782.6029312181045,404.46593121810474
25544,ISS (ZARYA),2017-12-21 14:54:21.995424+00:00,15.54205797,0.0002539,51.6401,6782.599262521862,404.4622625218626
25544,ISS (ZARYA),2017-12-21 21:14:13.583616+00:00,15.54201019,0.0003557,51.6385,6782.613163444705,404.476163444705
25544,ISS (ZARYA),2017-12-21 22:48:06.974208+00:00,15.54201473,0.0002673,51.64,6782.61184259213,404.4748425921307
25544,ISS (ZARYA),2017-12-22 00:19:02.453376+00:00,15.54200472,0.0002733,51.6401,6782.614754869255,404.4777548692555
25544,ISS (ZARYA),2017-12-22 07:25:12.999936+00:00,15.54199608,0.0003537,51.6386,6782.617268565513,404.48026856551314
25544,ISS (ZARYA),2017-12-22 12:28:09.863040+00:00,15.5420051,0.0003481,51.6386,6782.614644313224,404.4776443132241
25544,ISS (ZARYA),2017-12-22 12:28:09.863040+00:00,15.5420051,0.0003481,51.6386,6782.614644313224,404.4776443132241
25544,ISS (ZARYA),2017-12-22 15:31:06.354912+00:00,15.54199835,0.0003371,51.6382,6782.616608138145,404.4796081381455
25544,ISS (ZARYA),2017-12-22 21:44:58.875072+00:00,15.54202348,0.000266,51.6398,6782.609296897903,404.4722968979031
25544,ISS (ZARYA),2017-12-22 23:29:01.072032+00:00,15.54202557,0.000266,51.6398,6782.608688841006,404.47168884100665
25544,ISS (ZARYA),2017-12-23 04:56:03.000192+00:00,15.54203211,0.000266,51.6398,6782.606786118392,404.4697861183922
25544,ISS (ZARYA),2017-12-23 06:29:42+00:00,15.54204005,0.0002581,51.6398,6782.604476086921,404.4674760869211
25544,ISS (ZARYA),2017-12-23 11:22:50.405664+00:00,15.54204848,0.0002586,51.6398,6782.602023498985,404.4650234989849
25544,ISS (ZARYA),2017-12-23 11:22:50.405664+00:00,15.54204848,0.0002586,51.6398,6782.602023498985,404.4650234989849
25544,ISS (ZARYA),2017-12-23 14:46:45.800832+00:00,15.54204702,0.0002562,51.6398,6782.602448264945,404.46544826494573
25544,ISS (ZARYA),2017-12-23 21:05:41.394912+00:00,15.5420447,0.0002982,51.6391,6782.60312323565,404.46612323565023
25544,ISS (ZARYA),2017-12-23 22:42:32.462784+00:00,15.54204655,0.0002982,51.6391,6782.602585004687,404.46558500468745
25544,ISS (ZARYA),2017-12-24 05:37:12.000288+00:00,15.54205447,0.0002981,51.6391,6782.6002807955,404.4632807955004
25544,ISS (ZARYA),2017-12-24 07:31:21.132192+00:00,15.54205665,0.0002981,51.6391,6782.599646556447,404.462646556447
25544,ISS (ZARYA),2017-12-24 13:53:43.274976+00:00,15.54206815,0.0002917,51.6397,6782.596300802424,404.45930080242397
25544,ISS (ZARYA),2017-12-24 13:53:43.274976+00:00,15.54206815,0.0002917,51.6397,6782.596300802424,404.45930080242397
25544,ISS (ZARYA),2017-12-24 15:21:38.489184+00:00,15.54206991,0.0002917,51.6397,6782.595788756954,404.45878875695416
25544,ISS (ZARYA),2017-12-24 21:48:00.696960+00:00,15.54207764,0.0002917,51.6397,6782.593539831124,404.45653983112425
25544,ISS (ZARYA),2017-12-24 23:08:37.686048+00:00,15.54207173,0.0002601,51.6411,6782.595259255491,404.4582592554916
25544,ISS (ZARYA),2017-12-25 04:48:43.000416+00:00,15.54207821,0.000261,51.6411,6782.593373998375,404.45637399837506
25544,ISS (ZARYA),2017-12-25 06:40:33.531168+00:00,15.54208279,0.000261,51.6412,6782.592041518054,404.4550415180547
25544,ISS (ZARYA),2017-12-25 09:51:39.199104+00:00,15.54209225,0.0002629,51.6413,6782.589289279116,404.4522892791165
25544,ISS (ZARYA),2017-12-25 09:51:39.199104+00:00,15.54209225,0.0002629,51.6413,6782.589289279116,404.4522892791165
25544,ISS (ZARYA),2017-12-25 14:38:07.014624+00:00,15.54209149,0.0002617,51.6414,6782.589510389118,404.4525103891183
25544,ISS (ZARYA),2017-12-25 20:59:23.008704+00:00,15.54211103,0.0002585,51.6414,6782.5838255403205,404.4468255403208
25544,ISS (ZARYA),2017-12-25 22:27:47.566944+00:00,15.54211963,0.0002568,51.6416,6782.581323512382,404.44432351238265
25544,ISS (ZARYA),2017-12-26 03:55:50.999808+00:00,15.5421273,0.0002574,51.6416,6782.579092054529,404.442092054529
25544,ISS (ZARYA),2017-12-26 05:28:54.999840+00:00,15.54212929,0.0002575,51.6416,6782.5785130977065,404.4415130977068
25544,ISS (ZARYA),2017-12-26 10:26:13.909344+00:00,15.5421384,0.0002595,51.6416,6782.575862698956,404.43886269895665
25544,ISS (ZARYA),2017-12-26 15:14:15.149184+00:00,15.54215205,0.0002587,51.6415,6782.571891469671,404.43489146967113
25544,ISS (ZARYA),2017-12-26 15:14:15.149184+00:00,15.54215205,0.0002587,51.6415,6782.571891469671,404.43489146967113
25544,ISS (ZARYA),2017-12-26 23:08:49.560000+00:00,15.54218294,0.0002516,51.6414,6782.562904584713,404.42590458471295
25544,ISS (ZARYA),2017-12-27 04:36:49.000320+00:00,15.54219453,0.0002506,51.6414,6782.559532692208,404.42253269220873
25544,ISS (ZARYA),2017-12-27 06:30:46.921824+00:00,15.5421985,0.0002505,51.6414,6782.558377696344,404.4213776963443
25544,ISS (ZARYA),2017-12-27 12:53:10.400352+00:00,15.5422135,0.0002507,51.6414,6782.554013736558,404.41701373655815
25544,ISS (ZARYA),2017-12-27 12:53:10.400352+00:00,15.5422135,0.0002507,51.6414,6782.554013736558,404.41701373655815
25544,ISS (ZARYA),2017-12-27 14:21:12.281184+00:00,15.54222083,0.000253,51.6416,6782.5518812174305,404.4148812174308
25544,ISS (ZARYA),2017-12-27 20:47:40.251840+00:00,15.54223833,0.0002642,51.6405,6782.546789943888,404.4097899438884
25544,ISS (ZARYA),2017-12-27 22:16:16.697856+00:00,15.54224166,0.0002629,51.6412,6782.545821148348,404.4088211483486
25544,ISS (ZARYA),2017-12-28 03:52:48.000288+00:00,15.54225095,0.0002684,51.6415,6782.543118414268,404.40611841426835
25544,ISS (ZARYA),2017-12-28 07:14:18.871584+00:00,15.54225789,0.0002703,51.6415,6782.541099366025,404.40409936602555
25544,ISS (ZARYA),2017-12-28 13:30:12.318048+00:00,15.542267,0.000269,51.6413,6782.538449003824,404.4014490038244
25544,ISS (ZARYA),2017-12-28 13:30:12.318048+00:00,15.542267,0.000269,51.6413,6782.538449003824,404.4014490038244
25544,ISS (ZARYA),2017-12-28 15:06:53.239968+00:00,15.54226902,0.0002674,51.6414,6782.537861327814,404.4008613278147
25544,ISS (ZARYA),2017-12-28 21:24:33.170112+00:00,15.54227835,0.0002715,51.6415,6782.535146964529,404.3981469645296
25544,ISS (ZARYA),2017-12-29 04:31:06.000096+00:00,15.54229107,0.0002756,51.6415,6782.531446357866,404.3944463578664
25544,ISS (ZARYA),2017-12-29 06:23:44.426688+00:00,15.54229533,0.0002759,51.6416,6782.5302070048765,404.3932070048768
25544,ISS (ZARYA),2017-12-29 09:21:25.313184+00:00,15.54230012,0.0002754,51.6414,6782.528813460758,404.3918134607584
25544,ISS (ZARYA),2017-12-29 11:09:57.663072+00:00,15.54198713,0.0003512,51.6363,6782.619872454716,404.482872454716
25544,ISS (ZARYA),2017-12-29 12:45:35.881920+00:00,15.54186499,0.00034,51.6374,6782.655407791334,404.51840779133454
25544,ISS (ZARYA),2017-12-29 14:07:57.982656+00:00,15.54207055,0.0003238,51.6407,6782.5956025586265,404.4586025586268
25544,ISS (ZARYA),2017-12-29 14:07:57.982656+00:00,15.54207055,0.0003238,51.6407,6782.5956025586265,404.4586025586268
25544,ISS (ZARYA),2017-12-29 15:37:51.053376+00:00,15.54230402,0.0002698,51.6414,6782.527678842905,404.3906788429049
25544,ISS (ZARYA),2017-12-29 22:08:11.053824+00:00,15.54232145,0.000271,51.6413,6782.522607979674,404.3856079796742
25544,ISS (ZARYA),2017-12-30 02:47:59.094816+00:00,15.54232931,0.0002722,51.6413,6782.52032129402,404.3833212940199
25544,ISS (ZARYA),2017-12-30 05:30:10.158336+00:00,15.54233443,0.0002728,51.6413,6782.518831749185,404.38183174918504
25544,ISS (ZARYA),2017-12-30 11:44:35.308320+00:00,15.54233306,0.0002672,51.6407,6782.519230318718,404.38223031871803
25544,ISS (ZARYA),2017-12-30 11:44:35.308320+00:00,15.54233306,0.0002672,51.6407,6782.519230318718,404.38223031871803
25544,ISS (ZARYA),2017-12-30 14:59:14.913888+00:00,15.54233502,0.0002664,51.6406,6782.51866010247,404.38166010247005
25544,ISS (ZARYA),2017-12-30 18:13:12.727776+00:00,15.54233722,0.0002689,51.6402,6782.518020063964,404.38102006396457
25544,ISS (ZARYA),2017-12-30 21:16:37.185600+00:00,15.54234074,0.0002723,51.6402,6782.5169960026715,404.37999600267176
25544,ISS (ZARYA),2017-12-31 04:38:10.739040+00:00,15.54234436,0.0002795,51.6404,6782.515942849132,404.3789428491327
25544,ISS (ZARYA),2017-12-31 06:45:22.506336+00:00,15.54234695,0.0002752,51.6403,6782.515189350026,404.37818935002633
25544,ISS (ZARYA),2017-12-31 09:25:02.593632+00:00,15.54235178,0.0002799,51.6401,6782.513784176578,404.37678417657844
25544,ISS (ZARYA),2017-12-31 09:25:02.593632+00:00,15.54235178,0.0002799,51.6401,6782.513784176578,404.37678417657844
25544,ISS (ZARYA),2017-12-31 14:22:53.999904+00:00,15.54235462,0.0002812,51.6402,6782.512957946567,404.3759579465677
25544,ISS (ZARYA),2017-12-31 18:54:24.268032+00:00,15.54236267,0.0002828,51.6401,6782.510615993152,404.37361599315227
25544,ISS (ZARYA),2017-12-31 20:23:28.596192+00:00,15.54236474,0.0002828,51.6401,6782.510013776885,404.3730137768853
25544,ISS (ZARYA),2018-01-01 05:21:36.626112+00:00,15.54237829,0.0002858,51.6402,6782.506071736513,404.36907173651343
25544,ISS (ZARYA),2018-01-01 13:12:00.005184+00:00,15.54239687,0.0002865,51.6401,6782.500666350246,404.3636663502466
25544,ISS (ZARYA),2018-01-01 13:12:00.005184+00:00,15.54239687,0.0002865,51.6401,6782.500666350246,404.3636663502466
