norad_id,object_name,date,daily_median_altitude_km,daily_max_kp
25544,ISS (ZARYA),2017-12-02 00:00:00+00:00,404.8703357449922,2.333
25544,ISS (ZARYA),2017-12-03 00:00:00+00:00,404.8547422234397,0.667
25544,ISS (ZARYA),2017-12-04 00:00:00+00:00,404.83958525643175,4.0
25544,ISS (ZARYA),2017-12-05 00:00:00+00:00,404.8281993984592,5.0
25544,ISS (ZARYA),2017-12-06 00:00:00+00:00,404.78947969619367,4.0
25544,ISS (ZARYA),2017-12-07 00:00:00+00:00,404.7546231256634,3.333
25544,ISS (ZARYA),2017-12-08 00:00:00+00:00,404.7223827605367,2.0
25544,ISS (ZARYA),2017-12-09 00:00:00+00:00,404.7038892047558,1.667
25544,ISS (ZARYA),2017-12-10 00:00:00+00:00,404.6955691827561,1.333
25544,ISS (ZARYA),2017-12-11 00:00:00+00:00,404.6953320498769,3.333
25544,ISS (ZARYA),2017-12-12 00:00:00+00:00,404.6879009354575,4.0
25544,ISS (ZARYA),2017-12-13 00:00:00+00:00,404.66970439079887,2.667
25544,ISS (ZARYA),2017-12-14 00:00:00+00:00,404.6516243509741,2.667
25544,ISS (ZARYA),2017-12-15 00:00:00+00:00,404.56021346759553,1.333
25544,ISS (ZARYA),2017-12-16 00:00:00+00:00,404.5596897652513,2.0
25544,ISS (ZARYA),2017-12-17 00:00:00+00:00,404.55106032896583,4.667
25544,ISS (ZARYA),2017-12-18 00:00:00+00:00,404.4810337304607,4.333
25544,ISS (ZARYA),2017-12-19 00:00:00+00:00,404.4960054043841,2.333
25544,ISS (ZARYA),2017-12-20 00:00:00+00:00,404.4707229327664,2.0
25544,ISS (ZARYA),2017-12-21 00:00:00+00:00,404.4674353559085,1.0
25544,ISS (ZARYA),2017-12-22 00:00:00+00:00,404.4776443132241,1.0
25544,ISS (ZARYA),2017-12-23 00:00:00+00:00,404.46558500468745,2.667
25544,ISS (ZARYA),2017-12-24 00:00:00+00:00,404.459300802424,3.333
25544,ISS (ZARYA),2017-12-25 00:00:00+00:00,404.4522892791165,3.0
25544,ISS (ZARYA),2017-12-26 00:00:00+00:00,404.4368770843139,3.667
25544,ISS (ZARYA),2017-12-27 00:00:00+00:00,404.41701373655815,2.667
25544,ISS (ZARYA),2017-12-28 00:00:00+00:00,404.4014490038244,1.667
25544,ISS (ZARYA),2017-12-29 00:00:00+00:00,404.3944463578664,2.333
25544,ISS (ZARYA),2017-12-30 00:00:00+00:00,404.38183174918504,1.667
25544,ISS (ZARYA),2017-12-31 00:00:00+00:00,404.3767841765784,2.0
25544,ISS (ZARYA),2018-01-01 00:00:00+00:00,404.3615178730552,3.667
25544,ISS (ZARYA),2018-01-02 00:00:00+00:00,404.3455854405338,2.0
25544,ISS (ZARYA),2018-01-03 00:00:00+00:00,404.3269519021992,1.0
25544,ISS (ZARYA),2018-01-04 00:00:00+00:00,404.31714498070505,1.333
25544,ISS (ZARYA),2018-01-05 00:00:00+00:00,404.3034077868215,2.0
25544,ISS (ZARYA),2018-01-06 00:00:00+00:00,404.29318784844054,1.333
25544,ISS (ZARYA),2018-01-07 00:00:00+00:00,404.2816471900406,1.0
25544,ISS (ZARYA),2018-01-08 00:00:00+00:00,404.27052549788,3.667
25544,ISS (ZARYA),2018-01-09 00:00:00+00:00,404.2498459047092,3.667
25544,ISS (ZARYA),2018-01-10 00:00:00+00:00,404.22519410387304,1.667
25544,ISS (ZARYA),2018-01-11 00:00:00+00:00,404.2071810141592,1.0
25544,ISS (ZARYA),2018-01-12 00:00:00+00:00,404.1921309348067,1.333
25544,ISS (ZARYA),2018-01-13 00:00:00+00:00,404.1846953795748,3.0
25544,ISS (ZARYA),2018-01-14 00:00:00+00:00,404.17002505470145,4.667
25544,ISS (ZARYA),2018-01-15 00:00:00+00:00,404.1476720884075,3.667
25544,ISS (ZARYA),2018-01-16 00:00:00+00:00,404.1345553698393,2.0
25544,ISS (ZARYA),2018-01-17 00:00:00+00:00,404.1250589517403,0.667
25544,ISS (ZARYA),2018-01-18 00:00:00+00:00,404.4648867592723,0.333
25544,ISS (ZARYA),2018-01-19 00:00:00+00:00,404.5293472059484,2.667
25544,ISS (ZARYA),2018-01-20 00:00:00+00:00,404.511931448781,3.0
25544,ISS (ZARYA),2018-01-21 00:00:00+00:00,404.4986136734501,3.0
25544,ISS (ZARYA),2018-01-22 00:00:00+00:00,404.4848755625844,3.333
25544,ISS (ZARYA),2018-01-23 00:00:00+00:00,404.47276094399695,2.0
25544,ISS (ZARYA),2018-01-24 00:00:00+00:00,404.4514688479908,4.0
25544,ISS (ZARYA),2018-01-25 00:00:00+00:00,404.43556643601687,3.0
25544,ISS (ZARYA),2018-01-26 00:00:00+00:00,404.4196466625308,3.0
25544,ISS (ZARYA),2018-01-27 00:00:00+00:00,404.4054216422842,2.667
25544,ISS (ZARYA),2018-01-28 00:00:00+00:00,404.3880008573633,1.667
25544,ISS (ZARYA),2018-01-29 00:00:00+00:00,404.37825771940834,1.0
25544,ISS (ZARYA),2018-01-30 00:00:00+00:00,404.6871435908065,2.333
25544,ISS (ZARYA),2018-01-31 00:00:00+00:00,404.94682068852035,2.667
25544,ISS (ZARYA),2018-02-01 00:00:00+00:00,404.95149247139307,2.667
25544,ISS (ZARYA),2018-02-02 00:00:00+00:00,404.9384577070209,2.0
25544,ISS (ZARYA),2018-02-03 00:00:00+00:00,404.9162046151778,1.667
25544,ISS (ZARYA),2018-02-04 00:00:00+00:00,404.9017238374895,2.333
25544,ISS (ZARYA),2018-02-05 00:00:00+00:00,404.8899914501594,3.0
25544,ISS (ZARYA),2018-02-06 00:00:00+00:00,404.8804356477949,2.333
25544,ISS (ZARYA),2018-02-07 00:00:00+00:00,404.8619613813544,1.667
25544,ISS (ZARYA),2018-02-08 00:00:00+00:00,404.85018843157104,1.333
25544,ISS (ZARYA),2018-02-09 00:00:00+00:00,404.8432530069854,2.667
25544,ISS (ZARYA),2018-02-10 00:00:00+00:00,404.8347448787418,2.333
25544,ISS (ZARYA),2018-02-11 00:00:00+00:00,404.8224730264601,0.667
25544,ISS (ZARYA),2018-02-12 00:00:00+00:00,404.815710801216,1.667
25544,ISS (ZARYA),2018-02-13 00:00:00+00:00,404.80098178205935,0.667
25544,ISS (ZARYA),2018-02-14 00:00:00+00:00,404.7880306644861,1.333
25544,ISS (ZARYA),2018-02-15 00:00:00+00:00,404.78125834110506,4.667
25544,ISS (ZARYA),2018-02-16 00:00:00+00:00,404.7736451358191,2.333
25544,ISS (ZARYA),2018-02-17 00:00:00+00:00,404.7626203550881,3.667
25544,ISS (ZARYA),2018-02-18 00:00:00+00:00,404.7386971234064,4.0
25544,ISS (ZARYA),2018-02-19 00:00:00+00:00,404.72127128858256,4.0
25544,ISS (ZARYA),2018-02-20 00:00:00+00:00,404.6946861181659,2.667
25544,ISS (ZARYA),2018-02-21 00:00:00+00:00,404.6803272705165,2.0
25544,ISS (ZARYA),2018-02-22 00:00:00+00:00,404.6693276010787,3.667
25544,ISS (ZARYA),2018-02-23 00:00:00+00:00,404.6547186682524,4.333
25544,ISS (ZARYA),2018-02-24 00:00:00+00:00,404.6398930474543,3.333
25544,ISS (ZARYA),2018-02-25 00:00:00+00:00,404.62324324012206,2.0
25544,ISS (ZARYA),2018-02-26 00:00:00+00:00,404.6043299375033,3.0
25544,ISS (ZARYA),2018-02-27 00:00:00+00:00,404.5934062197339,5.333
25544,ISS (ZARYA),2018-02-28 00:00:00+00:00,404.5809274315816,2.333
25544,ISS (ZARYA),2018-03-01 00:00:00+00:00,404.5711530507742,2.667
25544,ISS (ZARYA),2018-03-02 00:00:00+00:00,404.5567861316763,2.667
25544,ISS (ZARYA),2018-03-03 00:00:00+00:00,404.5427858719554,2.667
25544,ISS (ZARYA),2018-03-04 00:00:00+00:00,404.53242974372733,2.667
25544,ISS (ZARYA),2018-03-05 00:00:00+00:00,404.5178608242036,1.333
25544,ISS (ZARYA),2018-03-06 00:00:00+00:00,404.5045779326246,2.0
25544,ISS (ZARYA),2018-03-07 00:00:00+00:00,404.4932531238892,2.667
25544,ISS (ZARYA),2018-03-08 00:00:00+00:00,404.4807413397716,1.667
25544,ISS (ZARYA),2018-03-09 00:00:00+00:00,404.4660592318132,4.333
25544,ISS (ZARYA),2018-03-10 00:00:00+00:00,404.45404506815703,4.0
25544,ISS (ZARYA),2018-03-11 00:00:00+00:00,404.4427612007594,2.333
25544,ISS (ZARYA),2018-03-12 00:00:00+00:00,404.4229399956539,1.0
25544,ISS (ZARYA),2018-03-13 00:00:00+00:00,404.40808509671206,1.0
25544,ISS (ZARYA),2018-03-14 00:00:00+00:00,404.70971134426145,4.0
25544,ISS (ZARYA),2018-03-15 00:00:00+00:00,404.79320411937533,4.0
25544,ISS (ZARYA),2018-03-16 00:00:00+00:00,404.7834624357938,4.333
25544,ISS (ZARYA),2018-03-17 00:00:00+00:00,404.765209966904,4.333
25544,ISS (ZARYA),2018-03-18 00:00:00+00:00,404.74435347813414,6.0
25544,ISS (ZARYA),2018-03-19 00:00:00+00:00,404.7292087649903,4.333
25544,ISS (ZARYA),2018-03-20 00:00:00+00:00,404.7184663992066,3.0
25544,ISS (ZARYA),2018-03-21 00:00:00+00:00,404.70538765525816,2.0
25544,ISS (ZARYA),2018-03-22 00:00:00+00:00,404.6919103593209,3.0
25544,ISS (ZARYA),2018-03-23 00:00:00+00:00,404.6863704885227,4.0
25544,ISS (ZARYA),2018-03-24 00:00:00+00:00,404.6769696097099,2.667
25544,ISS (ZARYA),2018-03-25 00:00:00+00:00,404.7108868302157,4.0
25544,ISS (ZARYA),2018-03-26 00:00:00+00:00,404.6961060042904,3.0
25544,ISS (ZARYA),2018-03-27 00:00:00+00:00,404.67266924950945,3.0
25544,ISS (ZARYA),2018-03-28 00:00:00+00:00,404.65069329328617,0.667
25544,ISS (ZARYA),2018-03-29 00:00:00+00:00,404.6149292816999,1.667
25544,ISS (ZARYA),2018-03-30 00:00:00+00:00,404.5636320825997,2.333
25544,ISS (ZARYA),2018-03-31 00:00:00+00:00,404.55171204538055,2.667
25544,ISS (ZARYA),2018-04-01 00:00:00+00:00,404.54193049672176,1.333
25544,ISS (ZARYA),2018-04-02 00:00:00+00:00,404.53492166929664,1.667
25544,ISS (ZARYA),2018-04-03 00:00:00+00:00,404.52159360034693,2.0
25544,ISS (ZARYA),2018-04-04 00:00:00+00:00,404.5052776437197,1.667
25544,ISS (ZARYA),2018-04-05 00:00:00+00:00,404.4870794139488,3.0
25544,ISS (ZARYA),2018-04-06 00:00:00+00:00,404.46669346965245,1.667
25544,ISS (ZARYA),2018-04-07 00:00:00+00:00,404.45350247500573,2.0
25544,ISS (ZARYA),2018-04-08 00:00:00+00:00,404.44016898736936,2.333
25544,ISS (ZARYA),2018-04-09 00:00:00+00:00,404.420554362061,4.333
25544,ISS (ZARYA),2018-04-10 00:00:00+00:00,404.39746619713515,4.0
25544,ISS (ZARYA),2018-04-11 00:00:00+00:00,404.37594630952754,4.333
25544,ISS (ZARYA),2018-04-12 00:00:00+00:00,404.35015584092616,3.0
25544,ISS (ZARYA),2018-04-13 00:00:00+00:00,404.3111898607958,3.667
25544,ISS (ZARYA),2018-04-14 00:00:00+00:00,404.29585701453107,2.0
25544,ISS (ZARYA),2018-04-15 00:00:00+00:00,404.2909826974146,2.333
25544,ISS (ZARYA),2018-04-16 00:00:00+00:00,404.28039334278856,1.0
25544,ISS (ZARYA),2018-04-17 00:00:00+00:00,404.2715029714818,1.0
25544,ISS (ZARYA),2018-04-18 00:00:00+00:00,404.63196455383513,2.0
25544,ISS (ZARYA),2018-04-19 00:00:00+00:00,404.66684427992095,1.0
25544,ISS (ZARYA),2018-04-20 00:00:00+00:00,404.6678742686381,6.0
25544,ISS (ZARYA),2018-04-21 00:00:00+00:00,404.6594161525272,3.333
25544,ISS (ZARYA),2018-04-22 00:00:00+00:00,404.6407600914645,1.667
25544,ISS (ZARYA),2018-04-23 00:00:00+00:00,404.62005876400144,3.0
25544,ISS (ZARYA),2018-04-24 00:00:00+00:00,404.60154262966535,2.0
25544,ISS (ZARYA),2018-04-25 00:00:00+00:00,404.5908560496209,2.0
25544,ISS (ZARYA),2018-04-26 00:00:00+00:00,404.5815224198086,1.667
25544,ISS (ZARYA),2018-04-27 00:00:00+00:00,404.5658956445231,2.667
25544,ISS (ZARYA),2018-04-28 00:00:00+00:00,404.5514880178657,1.667
25544,ISS (ZARYA),2018-04-29 00:00:00+00:00,404.54391182481777,1.333
25544,ISS (ZARYA),2018-04-30 00:00:00+00:00,404.5323322772765,2.333
25544,ISS (ZARYA),2018-05-01 00:00:00+00:00,404.5189373045414,1.0
25544,ISS (ZARYA),2018-05-02 00:00:00+00:00,404.5084168858475,2.0
25544,ISS (ZARYA),2018-05-03 00:00:00+00:00,404.497260806128,1.333
25544,ISS (ZARYA),2018-05-04 00:00:00+00:00,404.48613386583565,1.333
25544,ISS (ZARYA),2018-05-05 00:00:00+00:00,404.4700654170419,5.667
25544,ISS (ZARYA),2018-05-06 00:00:00+00:00,404.4490715487591,5.667
25544,ISS (ZARYA),2018-05-07 00:00:00+00:00,404.42273052530345,4.0
25544,ISS (ZARYA),2018-05-08 00:00:00+00:00,404.3934397471794,3.667
25544,ISS (ZARYA),2018-05-09 00:00:00+00:00,404.3653682602617,4.0
25544,ISS (ZARYA),2018-05-10 00:00:00+00:00,404.34918561207087,3.333
25544,ISS (ZARYA),2018-05-11 00:00:00+00:00,404.3356766296292,3.667
25544,ISS (ZARYA),2018-05-12 00:00:00+00:00,404.32644715442984,3.667
25544,ISS (ZARYA),2018-05-13 00:00:00+00:00,404.848351075309,2.333
25544,ISS (ZARYA),2018-05-14 00:00:00+00:00,404.888277571471,2.0
25544,ISS (ZARYA),2018-05-15 00:00:00+00:00,404.8873027858776,1.333
25544,ISS (ZARYA),2018-05-16 00:00:00+00:00,404.8780088737449,1.333
25544,ISS (ZARYA),2018-05-17 00:00:00+00:00,404.865176692284,3.0
25544,ISS (ZARYA),2018-05-18 00:00:00+00:00,404.8588028163399,1.667
25544,ISS (ZARYA),2018-05-19 00:00:00+00:00,404.8431177037533,1.0
25544,ISS (ZARYA),2018-05-20 00:00:00+00:00,404.82741231319415,1.0
25544,ISS (ZARYA),2018-05-21 00:00:00+00:00,404.82260978420754,1.0
25544,ISS (ZARYA),2018-05-22 00:00:00+00:00,404.7836884063754,2.0
25544,ISS (ZARYA),2018-05-23 00:00:00+00:00,404.808103318278,3.333
25544,ISS (ZARYA),2018-05-24 00:00:00+00:00,404.7469449736632,1.333
25544,ISS (ZARYA),2018-05-25 00:00:00+00:00,404.7860869863198,1.333
25544,ISS (ZARYA),2018-05-26 00:00:00+00:00,404.77824099050986,1.333
25544,ISS (ZARYA),2018-05-27 00:00:00+00:00,404.7699672939262,1.333
25544,ISS (ZARYA),2018-05-28 00:00:00+00:00,404.7565115007683,1.667
25544,ISS (ZARYA),2018-05-29 00:00:00+00:00,404.7439606806038,1.667
25544,ISS (ZARYA),2018-05-30 00:00:00+00:00,404.7393066871614,1.667
25544,ISS (ZARYA),2018-05-31 00:00:00+00:00,404.7256968394977,4.333
25544,ISS (ZARYA),2018-06-01 00:00:00+00:00,404.7099164918559,4.667
25544,ISS (ZARYA),2018-06-02 00:00:00+00:00,404.7022801921448,4.0
25544,ISS (ZARYA),2018-06-03 00:00:00+00:00,404.6812001486205,2.667
25544,ISS (ZARYA),2018-06-04 00:00:00+00:00,404.664416243655,1.333
25544,ISS (ZARYA),2018-06-05 00:00:00+00:00,404.6563974821229,1.667
25544,ISS (ZARYA),2018-06-06 00:00:00+00:00,404.64850094483427,3.667
25544,ISS (ZARYA),2018-06-07 00:00:00+00:00,404.6429757103565,2.667
25544,ISS (ZARYA),2018-06-08 00:00:00+00:00,404.6116299190935,2.0
25544,ISS (ZARYA),2018-06-09 00:00:00+00:00,404.60986381833663,1.333
25544,ISS (ZARYA),2018-06-10 00:00:00+00:00,404.5862736057843,1.0
25544,ISS (ZARYA),2018-06-11 00:00:00+00:00,404.5892092784361,1.333
25544,ISS (ZARYA),2018-06-12 00:00:00+00:00,404.56299927552664,1.667
25544,ISS (ZARYA),2018-06-13 00:00:00+00:00,404.56305748351,2.0
25544,ISS (ZARYA),2018-06-14 00:00:00+00:00,404.5473522406032,1.333
25544,ISS (ZARYA),2018-06-15 00:00:00+00:00,404.5342350456435,1.0
25544,ISS (ZARYA),2018-06-16 00:00:00+00:00,404.5171494707529,0.667
25544,ISS (ZARYA),2018-06-17 00:00:00+00:00,404.5091195065047,1.667
25544,ISS (ZARYA),2018-06-18 00:00:00+00:00,404.4960083196861,4.0
25544,ISS (ZARYA),2018-06-19 00:00:00+00:00,404.4802685655968,2.333
25544,ISS (ZARYA),2018-06-20 00:00:00+00:00,404.46747899637967,2.333
25544,ISS (ZARYA),2018-06-21 00:00:00+00:00,404.4525351200059,1.0
25544,ISS (ZARYA),2018-06-22 00:00:00+00:00,404.3972810027571,1.333
25544,ISS (ZARYA),2018-06-23 00:00:00+00:00,405.23258510564665,4.0
25544,ISS (ZARYA),2018-06-24 00:00:00+00:00,405.1498093627592,2.667
25544,ISS (ZARYA),2018-06-25 00:00:00+00:00,405.1554199716357,5.0
25544,ISS (ZARYA),2018-06-26 00:00:00+00:00,405.1449552854601,4.667
25544,ISS (ZARYA),2018-06-27 00:00:00+00:00,405.1247826645654,2.667
25544,ISS (ZARYA),2018-06-28 00:00:00+00:00,405.1056490562323,1.667
25544,ISS (ZARYA),2018-06-29 00:00:00+00:00,405.0918336619552,1.333
25544,ISS (ZARYA),2018-06-30 00:00:00+00:00,405.0823207966105,1.0
25544,ISS (ZARYA),2018-07-01 00:00:00+00:00,405.0697320902127,0.667
25544,ISS (ZARYA),2018-07-02 00:00:00+00:00,405.0577356243962,1.0
25544,ISS (ZARYA),2018-07-03 00:00:00+00:00,405.04624118259335,1.667
25544,ISS (ZARYA),2018-07-04 00:00:00+00:00,405.03690744173946,1.333
25544,ISS (ZARYA),2018-07-05 00:00:00+00:00,405.027447148439,4.667
25544,ISS (ZARYA),2018-07-06 00:00:00+00:00,405.0229163458853,3.667
25544,ISS (ZARYA),2018-07-07 00:00:00+00:00,405.01662066783,2.0
25544,ISS (ZARYA),2018-07-08 00:00:00+00:00,405.0093254399035,1.333
25544,ISS (ZARYA),2018-07-09 00:00:00+00:00,405.000549076899,0.667
25544,ISS (ZARYA),2018-07-10 00:00:00+00:00,404.99103071264017,2.333
25544,ISS (ZARYA),2018-07-11 00:00:00+00:00,405.1367895990061,2.667
25544,ISS (ZARYA),2018-07-12 00:00:00+00:00,405.1370282252583,2.667
25544,ISS (ZARYA),2018-07-13 00:00:00+00:00,405.1518580148713,2.667
25544,ISS (ZARYA),2018-07-14 00:00:00+00:00,405.14365447721593,1.667
25544,ISS (ZARYA),2018-07-15 00:00:00+00:00,405.1331141753881,1.333
25544,ISS (ZARYA),2018-07-16 00:00:00+00:00,405.123915452903,2.667
25544,ISS (ZARYA),2018-07-17 00:00:00+00:00,405.10878026115824,3.0
25544,ISS (ZARYA),2018-07-18 00:00:00+00:00,405.0965348149912,1.0
25544,ISS (ZARYA),2018-07-19 00:00:00+00:00,405.082488122438,1.0
25544,ISS (ZARYA),2018-07-20 00:00:00+00:00,405.0744288400556,2.0
25544,ISS (ZARYA),2018-07-21 00:00:00+00:00,405.0708131559186,3.333
25544,ISS (ZARYA),2018-07-22 00:00:00+00:00,405.05950489874976,1.333
25544,ISS (ZARYA),2018-07-23 00:00:00+00:00,405.04771363189593,1.0
25544,ISS (ZARYA),2018-07-24 00:00:00+00:00,405.0410410554159,4.0
25544,ISS (ZARYA),2018-07-25 00:00:00+00:00,405.02381697676446,3.333
25544,ISS (ZARYA),2018-07-26 00:00:00+00:00,405.0147001032792,1.333
25544,ISS (ZARYA),2018-07-27 00:00:00+00:00,405.6934482197321,1.667
25544,ISS (ZARYA),2018-07-28 00:00:00+00:00,405.699813869398,2.0
25544,ISS (ZARYA),2018-07-29 00:00:00+00:00,405.70603108897785,1.333
25544,ISS (ZARYA),2018-07-30 00:00:00+00:00,405.7037665757007,2.0
25544,ISS (ZARYA),2018-07-31 00:00:00+00:00,405.69617261122585,2.333
25544,ISS (ZARYA),2018-08-01 00:00:00+00:00,405.68413408160905,2.333
25544,ISS (ZARYA),2018-08-02 00:00:00+00:00,405.6756727969705,2.667
25544,ISS (ZARYA),2018-08-03 00:00:00+00:00,405.6646094233183,2.667
25544,ISS (ZARYA),2018-08-04 00:00:00+00:00,405.6529494157608,2.0
25544,ISS (ZARYA),2018-08-05 00:00:00+00:00,405.6357098105573,2.0
25544,ISS (ZARYA),2018-08-06 00:00:00+00:00,405.6268149972284,1.0
25544,ISS (ZARYA),2018-08-07 00:00:00+00:00,405.6166017151345,3.0
25544,ISS (ZARYA),2018-08-08 00:00:00+00:00,405.6004945538379,1.667
25544,ISS (ZARYA),2018-08-09 00:00:00+00:00,405.5962247459411,1.333
25544,ISS (ZARYA),2018-08-10 00:00:00+00:00,405.58554006864233,1.333
25544,ISS (ZARYA),2018-08-11 00:00:00+00:00,405.5710600841494,3.667
25544,ISS (ZARYA),2018-08-12 00:00:00+00:00,405.55472617269334,2.0
25544,ISS (ZARYA),2018-08-13 00:00:00+00:00,405.5447983918384,1.333
25544,ISS (ZARYA),2018-08-14 00:00:00+00:00,405.5345752316816,1.333
25544,ISS (ZARYA),2018-08-15 00:00:00+00:00,405.527015211328,4.0
25544,ISS (ZARYA),2018-08-16 00:00:00+00:00,405.5266717729828,3.667
25544,ISS (ZARYA),2018-08-17 00:00:00+00:00,405.5266048316143,4.0
25544,ISS (ZARYA),2018-08-18 00:00:00+00:00,405.5165694661782,3.333
25544,ISS (ZARYA),2018-08-19 00:00:00+00:00,405.49402204469607,2.667
25544,ISS (ZARYA),2018-08-20 00:00:00+00:00,405.4791409074155,4.0
25544,ISS (ZARYA),2018-08-21 00:00:00+00:00,405.4676999789603,2.667
25544,ISS (ZARYA),2018-08-22 00:00:00+00:00,405.4597457826085,2.333
25544,ISS (ZARYA),2018-08-23 00:00:00+00:00,405.4561252194526,1.667
25544,ISS (ZARYA),2018-08-24 00:00:00+00:00,405.452348954072,2.667
25544,ISS (ZARYA),2018-08-25 00:00:00+00:00,405.44942689931895,4.333
25544,ISS (ZARYA),2018-08-26 00:00:00+00:00,405.4437152229166,7.333
25544,ISS (ZARYA),2018-08-27 00:00:00+00:00,405.41907002284006,5.667
25544,ISS (ZARYA),2018-08-28 00:00:00+00:00,405.3521204935832,3.667
25544,ISS (ZARYA),2018-08-29 00:00:00+00:00,405.344964057992,2.333
25544,ISS (ZARYA),2018-08-30 00:00:00+00:00,405.3310645037936,1.667
25544,ISS (ZARYA),2018-08-31 00:00:00+00:00,405.31763939477514,2.333
25544,ISS (ZARYA),2018-09-01 00:00:00+00:00,405.3028785451588,2.0
25544,ISS (ZARYA),2018-09-02 00:00:00+00:00,405.29363850370373,2.0
25544,ISS (ZARYA),2018-09-03 00:00:00+00:00,405.28293755643426,1.333
25544,ISS (ZARYA),2018-09-04 00:00:00+00:00,405.2690659670561,3.0
25544,ISS (ZARYA),2018-09-05 00:00:00+00:00,405.2564880345317,3.333
25544,ISS (ZARYA),2018-09-06 00:00:00+00:00,405.5546694179179,2.0
25544,ISS (ZARYA),2018-09-07 00:00:00+00:00,405.5524617852643,2.333
25544,ISS (ZARYA),2018-09-08 00:00:00+00:00,405.5690911033184,2.333
25544,ISS (ZARYA),2018-09-09 00:00:00+00:00,405.5625234782392,2.667
25544,ISS (ZARYA),2018-09-10 00:00:00+00:00,405.5513121293443,5.0
25544,ISS (ZARYA),2018-09-11 00:00:00+00:00,405.54486533365434,6.0
25544,ISS (ZARYA),2018-09-12 00:00:00+00:00,405.5353014022139,4.0
25544,ISS (ZARYA),2018-09-13 00:00:00+00:00,405.51834486165353,4.0
25544,ISS (ZARYA),2018-09-14 00:00:00+00:00,405.5029455274271,4.333
25544,ISS (ZARYA),2018-09-15 00:00:00+00:00,405.49049748083416,2.667
25544,ISS (ZARYA),2018-09-16 00:00:00+00:00,405.4755843479943,2.333
25544,ISS (ZARYA),2018-09-17 00:00:00+00:00,405.4657936472704,3.333
25544,ISS (ZARYA),2018-09-18 00:00:00+00:00,405.45920444407966,2.333
25544,ISS (ZARYA),2018-09-19 00:00:00+00:00,405.4519254886609,2.333
25544,ISS (ZARYA),2018-09-20 00:00:00+00:00,405.4354962508232,0.667
25544,ISS (ZARYA),2018-09-21 00:00:00+00:00,405.8044344569753,4.333
25544,ISS (ZARYA),2018-09-22 00:00:00+00:00,405.8790216292223,4.667
25544,ISS (ZARYA),2018-09-23 00:00:00+00:00,405.8622230356068,3.333
25544,ISS (ZARYA),2018-09-24 00:00:00+00:00,405.8541672573819,2.333
25544,ISS (ZARYA),2018-09-25 00:00:00+00:00,405.8380106528448,3.0
25544,ISS (ZARYA),2018-09-26 00:00:00+00:00,405.83730041085073,2.667
25544,ISS (ZARYA),2018-09-27 00:00:00+00:00,405.8218788909694,2.333
25544,ISS (ZARYA),2018-09-28 00:00:00+00:00,405.8054794315803,3.0
25544,ISS (ZARYA),2018-09-29 00:00:00+00:00,405.7881369803317,3.333
25544,ISS (ZARYA),2018-09-30 00:00:00+00:00,405.7774282612363,2.333
25544,ISS (ZARYA),2018-10-01 00:00:00+00:00,405.7644259129893,3.667
25544,ISS (ZARYA),2018-10-02 00:00:00+00:00,405.7539035746913,3.667
25544,ISS (ZARYA),2018-10-03 00:00:00+00:00,405.73559218367245,2.333
25544,ISS (ZARYA),2018-10-04 00:00:00+00:00,405.7123531077559,1.667
25544,ISS (ZARYA),2018-10-05 00:00:00+00:00,405.70503563431976,3.0
25544,ISS (ZARYA),2018-10-06 00:00:00+00:00,405.6947056308299,3.0
25544,ISS (ZARYA),2018-10-07 00:00:00+00:00,405.6804171672884,5.333
25544,ISS (ZARYA),2018-10-08 00:00:00+00:00,405.67753561622885,4.333
25544,ISS (ZARYA),2018-10-09 00:00:00+00:00,405.66851550799674,3.667
25544,ISS (ZARYA),2018-10-10 00:00:00+00:00,405.6477830527838,4.667
25544,ISS (ZARYA),2018-10-11 00:00:00+00:00,405.6186653247478,3.0
25544,ISS (ZARYA),2018-10-12 00:00:00+00:00,405.6072383609089,1.667
25544,ISS (ZARYA),2018-10-13 00:00:00+00:00,405.5946195713195,4.333
25544,ISS (ZARYA),2018-10-14 00:00:00+00:00,405.5757140446076,2.0
25544,ISS (ZARYA),2018-10-15 00:00:00+00:00,405.5710280681887,3.0
25544,ISS (ZARYA),2018-10-16 00:00:00+00:00,405.5644298778434,2.0
25544,ISS (ZARYA),2018-10-17 00:00:00+00:00,405.54809891639616,1.667
25544,ISS (ZARYA),2018-10-18 00:00:00+00:00,405.5360726857589,0.333
25544,ISS (ZARYA),2018-10-19 00:00:00+00:00,405.5299315285219,0.667
25544,ISS (ZARYA),2018-10-20 00:00:00+00:00,405.5153004956983,0.333
25544,ISS (ZARYA),2018-10-21 00:00:00+00:00,405.5084259457508,2.0
25544,ISS (ZARYA),2018-10-22 00:00:00+00:00,405.50441531458,2.667
25544,ISS (ZARYA),2018-10-23 00:00:00+00:00,405.4892125157117,1.0
25544,ISS (ZARYA),2018-10-24 00:00:00+00:00,405.47171346636105,1.333
25544,ISS (ZARYA),2018-10-25 00:00:00+00:00,405.4630927705294,2.0
25544,ISS (ZARYA),2018-10-26 00:00:00+00:00,405.4554849276324,2.333
25544,ISS (ZARYA),2018-10-27 00:00:00+00:00,405.4401849038586,1.667
25544,ISS (ZARYA),2018-10-28 00:00:00+00:00,405.4329700279218,1.333
25544,ISS (ZARYA),2018-10-29 00:00:00+00:00,405.4211858690942,0.333
25544,ISS (ZARYA),2018-10-30 00:00:00+00:00,405.41309211125554,2.0
